employee_id,gender,race,level,function,location,years_experience,years_at_company,performance_rating,is_people_manager,salary,bonus,total_comp,residual,residual_pct,predicted_salary,shortfall,is_urm,demographic_group
685,Male,White,5,Marketing,Remote,14.2,3.8,2,0,170540,25581,196121,0.02834501349514973,2.834501349514973,165773.9079713645,-4766.0,False,Male / non-URM
686,Female,White,7,Operations,Austin,24.2,3.3,4,0,289849,72462,362312,-0.035558002968274494,-3.5558002968274494,300340.88132966746,10492.0,False,Female / non-URM
687,Male,Asian,5,Finance,NY,17.0,3.4,3,0,227684,38706,266390,0.05711293577529908,5.711293577529908,215044.66848184448,-12639.0,False,Male / non-URM
688,Male,Hispanic,5,Sales,Remote,18.4,1.9,5,0,200178,42037,242215,0.023149841358774736,2.3149841358774736,195597.13873980037,-4581.0,True,Male / URM
689,Male,White,6,Engineering,Austin,16.5,9.1,3,1,270070,54014,324084,-0.009697675193619304,-0.9697675193619304,272701.7916442955,2632.0,False,Male / non-URM
690,Male,White,3,Engineering,NY,10.6,3.4,4,0,149327,19413,168740,0.013234822809611302,1.3234822809611302,147363.7042078532,-1963.0,False,Male / non-URM
691,Female,White,3,Operations,Austin,11.5,0.8,5,0,107016,16052,123068,-0.04958959210578939,-4.958959210578939,112456.66507457869,5441.0,False,Female / non-URM
692,Male,White,1,Sales,Remote,4.1,3.3,3,0,71803,3590,75393,0.020579774036288967,2.0579774036288967,70340.41197055716,-1463.0,False,Male / non-URM
693,Female,Asian,5,Sales,Remote,15.3,4.5,3,1,202774,34472,237245,0.0507751921753421,5.07751921753421,192735.13063408248,-10039.0,False,Female / non-URM
694,Female,Asian,6,Sales,NY,16.5,1.7,3,1,280468,56094,336562,0.010383778576613878,1.0383778576613878,277570.75062062143,-2897.0,False,Female / non-URM
695,Male,Asian,6,Product,Remote,19.0,11.9,2,1,269375,48488,317863,0.023099781481809245,2.3099781481809245,263223.815393662,-6151.0,False,Male / non-URM
696,Male,White,6,Operations,NY,14.7,8.2,3,0,274624,54925,329548,0.08069739050492863,8.069739050492863,253333.16974385834,-21291.0,False,Male / non-URM
697,Male,Asian,1,Operations,Austin,6.9,1.3,3,0,67158,3358,70516,0.0331292233457301,3.3129223345730097,64969.55845868949,-2188.0,False,Male / non-URM
698,Male,White,5,Operations,Austin,16.3,1.8,2,1,161525,24229,185754,-0.04264026334494808,-4.264026334494808,168561.419836289,7036.0,False,Male / non-URM
699,Male,White,6,Operations,NY,17.5,5.9,3,1,290656,58131,348787,0.09568481266736484,9.568481266736484,264133.7555497877,-26522.0,False,Male / non-URM
700,Female,Hispanic,2,HR,NY,9.1,6.0,4,0,99812,9981,109793,-0.056829700364229296,-5.68297003642293,105648.56030376127,5837.0,True,Female / URM
701,Female,Black,4,Sales,Remote,12.1,5.1,3,0,125033,17505,142538,-0.14278724010760335,-14.278724010760335,144223.61002745564,19191.0,True,Female / URM
702,Female,Hispanic,7,Finance,NY,18.8,4.0,3,1,333149,76624,409773,-0.1157905259683929,-11.57905259683929,374046.5905509527,40898.0,True,Female / URM
703,Female,Hispanic,3,Engineering,Remote,11.9,1.1,4,0,122467,15921,138387,-0.01044341685316752,-1.044341685316752,123752.67567007843,1286.0,True,Female / URM
704,Male,Asian,6,Marketing,Denver,19.5,3.7,2,0,200967,36174,237141,-0.03309670062139247,-3.309670062139247,207729.6378335579,6763.0,False,Male / non-URM
705,Female,Hispanic,4,Operations,Austin,11.7,5.0,5,0,143640,25855,169496,0.00120229800751126,0.12022980075112599,143467.40568988936,-173.0,True,Female / URM
706,Male,White,5,Sales,SF,14.0,4.8,3,0,222142,37764,259907,0.034035014692527454,3.4035014692527454,214708.60909563352,-7433.0,False,Male / non-URM
707,Male,White,5,Engineering,NY,15.0,11.8,3,0,255970,43515,299485,0.057334136987497786,5.733413698749779,241706.96720337495,-14263.0,False,Male / non-URM
708,Male,White,5,Sales,NY,14.1,2.4,4,1,233596,44383,277979,0.018255469571057503,1.8255469571057503,229370.28390119903,-4226.0,False,Male / non-URM
709,Male,White,6,Product,Austin,21.8,3.8,4,0,272315,59909,332224,0.046090020247641306,4.609002024764131,260048.8412191757,-12266.0,False,Male / non-URM
710,Male,White,7,Finance,Remote,21.3,2.5,4,1,345149,86287,431436,0.037221663253930615,3.7221663253930615,332538.13478441065,-12611.0,False,Male / non-URM
711,Non-binary,White,3,Product,Remote,10.5,7.8,3,0,127262,13999,141261,0.028833760561916222,2.883376056191622,123644.95506039665,-3617.0,False,Non-binary / non-URM
712,Male,Asian,7,Engineering,SF,18.2,2.4,3,1,380010,87402,467413,-0.0119690072912082,-1.19690072912082,384585.6709555844,4576.0,False,Male / non-URM
713,Male,Black,5,Sales,NY,17.3,11.0,3,0,234663,39893,274556,0.011761640566923859,1.1761640566923859,231919.1458837064,-2744.0,True,Male / URM
714,Male,Asian,5,Product,NY,14.0,6.9,5,1,243691,51175,294866,-0.04266049724249399,-4.266049724249399,254311.91527961224,10621.0,False,Male / non-URM
715,Male,White,3,Engineering,Remote,8.9,2.3,3,0,126675,13934,140609,0.07033945773055628,7.033945773055628,118070.90025322502,-8604.0,False,Male / non-URM
716,Female,Asian,3,Sales,NY,12.4,3.0,3,0,134185,14760,148946,-0.011084105538845535,-1.1084105538845535,135680.59405084694,1496.0,False,Female / non-URM
717,Male,White,5,Sales,NY,16.5,5.1,2,0,220104,33016,253120,0.04840704684538366,4.840704684538366,209703.18267701444,-10401.0,False,Male / non-URM
718,Female,White,3,Engineering,Denver,4.2,2.3,2,0,94597,8514,103111,-0.12872285745733159,-12.872285745733159,107592.25015357282,12995.0,False,Female / non-URM
719,Male,White,3,Sales,Austin,10.1,6.2,3,0,118722,13059,131781,-0.015606678953078656,-1.5606678953078656,120589.39011471532,1867.0,False,Male / non-URM
720,Male,White,6,Sales,NY,18.3,11.0,3,1,310765,62153,372918,0.010877219366689062,1.0877219366689062,307403.0583588459,-3362.0,False,Male / non-URM
721,Male,White,3,Operations,Denver,9.7,1.8,3,0,104867,11535,116403,0.054149630068524246,5.414963006852425,99339.49742459798,-5528.0,False,Male / non-URM
722,Male,Black,5,Product,SF,15.9,12.7,2,1,233037,34956,267993,-0.04708595757534084,-4.708595757534084,244272.20477393948,11235.0,True,Male / URM
723,Female,Black,1,Engineering,SF,1.0,0.5,3,0,86791,4340,91131,0.04755120833131343,4.755120833131343,82760.5684345326,-4030.0,True,Female / URM
724,Male,Asian,1,Finance,SF,0.0,0.6,4,0,83508,5846,89353,0.01547528646286267,1.547528646286267,82225.63783106807,-1282.0,False,Male / non-URM
725,Female,White,6,Sales,Seattle,15.6,3.8,3,1,255136,51027,306163,-0.05735711340397032,-5.735711340397032,270197.68282822374,15062.0,False,Female / non-URM
726,Female,Black,1,Engineering,Remote,6.2,3.3,4,0,73024,5112,78136,-0.06251876250177624,-6.251876250177624,77735.10185932196,4711.0,True,Female / URM
727,Female,Asian,6,Operations,Austin,9.9,7.4,1,1,195305,31249,226554,-0.06717162297891299,-6.717162297891299,208874.5979696462,13570.0,False,Female / non-URM
728,Female,White,7,Engineering,Remote,18.4,8.3,3,1,324251,74578,398829,-0.06891171747840019,-6.891171747840019,347383.5929992484,23133.0,False,Female / non-URM
729,Male,Asian,4,Operations,NY,8.2,6.7,2,0,157872,18945,176816,0.0715106705714792,7.15106705714792,146976.67600296147,-10895.0,False,Male / non-URM
730,Male,White,7,Operations,Remote,19.9,1.5,4,0,294870,73718,368588,0.044827191219516394,4.482719121951639,281943.6956047465,-12926.0,False,Male / non-URM
731,Female,White,3,Finance,Remote,15.4,4.0,4,0,123159,16011,139170,-0.008208458452992673,-0.8208458452992673,124174.10606287155,1015.0,False,Female / non-URM
732,Female,White,7,Finance,Seattle,20.0,4.5,2,1,358448,75274,433722,0.02651315194956716,2.651315194956716,349069.2926448375,-9379.0,False,Female / non-URM
733,Female,White,2,Engineering,Remote,7.7,5.4,3,0,99132,7931,107063,0.0024837956520240567,0.24837956520240567,98886.08190100339,-246.0,False,Female / non-URM
734,Female,White,3,Operations,Denver,12.6,5.6,4,0,101569,13204,114773,-0.07384936746379367,-7.384936746379367,109353.71695902741,7785.0,False,Female / non-URM
735,Female,White,3,Product,Remote,10.6,2.5,4,0,122866,15973,138838,0.003204523997766273,0.3204523997766273,122472.90313505077,-393.0,False,Female / non-URM
736,Male,White,6,Marketing,NY,17.5,4.5,3,1,270363,54073,324436,-0.008869406712157968,-0.8869406712157968,272771.6251551815,2409.0,False,Male / non-URM
737,Female,Hispanic,1,Sales,Denver,7.8,7.2,2,0,64674,1940,66614,-0.07566838501473327,-7.5668385014733275,69757.68899004333,5084.0,True,Female / URM
738,Female,White,6,Engineering,Austin,19.2,4.6,3,1,259068,51814,310882,-0.021421090404894372,-2.142109040489437,264677.3841178523,5609.0,False,Female / non-URM
739,Female,White,1,Engineering,Remote,6.2,2.1,4,0,74511,5216,79727,-0.030458162475897055,-3.0458162475897055,76815.38364473106,2304.0,False,Female / non-URM
740,Female,White,3,Engineering,Remote,10.2,0.7,5,0,114874,17231,132105,-0.09151464131380749,-9.151464131380749,125882.69948039246,11009.0,False,Female / non-URM
741,Female,Hispanic,5,Engineering,Seattle,14.6,5.1,3,0,197776,33622,231398,-0.08912208496255936,-8.912208496255936,216211.51444902027,18436.0,True,Female / URM
742,Female,Asian,2,Engineering,Remote,10.3,2.5,3,0,95612,7649,103261,-0.019125427317131738,-1.9125427317131738,97458.21894396732,1846.0,False,Female / non-URM
743,Male,Hispanic,4,Finance,Remote,12.2,5.6,5,0,152818,27507,180325,-0.02192544798762519,-2.192544798762519,156205.60477891658,3388.0,True,Male / URM
744,Female,White,7,Sales,Austin,23.6,10.0,3,1,360873,83001,443873,0.016936307843335996,1.6936307843335996,354812.6089658631,-6060.0,False,Female / non-URM
745,Male,White,6,Operations,SF,15.4,3.2,2,1,266026,47885,313911,0.0807716319541445,8.07716319541445,245383.53031941797,-20642.0,False,Male / non-URM
746,Male,Asian,1,Operations,NY,9.1,7.8,3,0,78711,3936,82647,-0.021709038565843386,-2.1709038565843386,80438.42263541075,1727.0,False,Male / non-URM
747,Female,White,5,Operations,SF,16.7,6.4,4,1,213989,40658,254647,-0.02899197705732348,-2.899197705732348,220283.77221597213,6295.0,False,Female / non-URM
748,Male,Black,5,Product,SF,13.1,6.7,3,1,250107,42518,292625,0.06062501669270404,6.062501669270404,235394.7305776004,-14712.0,True,Male / URM
749,Male,Hispanic,1,HR,Remote,6.8,2.5,4,0,66205,4634,70839,-0.0070283869339675675,-0.7028386933967568,66671.95339932787,467.0,True,Male / URM
750,Male,White,5,Operations,NY,13.9,0.8,2,0,182168,27325,209494,0.012849228789132638,1.2849228789132638,179842.25569905204,-2326.0,False,Male / non-URM
751,Female,Other/Multi,4,Operations,Denver,13.1,1.2,2,0,116047,13926,129973,-0.02017682708532398,-2.017682708532398,118412.24154648717,2365.0,True,Female / URM
752,Female,Asian,5,Finance,Denver,14.3,7.5,3,1,185343,31508,216851,-0.035440377243546095,-3.5440377243546095,192029.41045290162,6686.0,False,Female / non-URM
753,Female,White,3,Sales,Denver,10.2,0.5,3,0,111575,12273,123848,0.029567462810597078,2.956746281059708,108324.30456426437,-3251.0,False,Female / non-URM
754,Male,White,2,Sales,NY,10.4,5.5,3,0,113452,9076,122528,0.008718970950102545,0.8718970950102545,112467.11513829316,-985.0,False,Male / non-URM
755,Male,White,6,HR,Austin,19.3,2.5,4,1,235749,51865,287614,0.01091081504801572,1.091081504801572,233190.76784108055,-2558.0,False,Male / non-URM
756,Female,Black,6,Sales,Denver,15.2,6.7,5,1,253961,60951,314911,-0.015855668193706762,-1.5855668193706762,258019.81392099342,4059.0,True,Female / URM
757,Female,White,2,Operations,Austin,5.3,0.8,3,0,81259,6501,87760,-0.0166943437442999,-1.66943437442999,82626.95244178783,1368.0,False,Female / non-URM
758,Male,White,2,Engineering,NY,8.7,3.6,3,0,119043,9523,128566,0.03898489699477281,3.898489699477281,114491.41882035011,-4552.0,False,Male / non-URM
759,Female,Asian,5,Engineering,Remote,16.4,4.8,3,0,175534,29841,205375,-0.09920540919218368,-9.920540919218368,193840.98645812902,18307.0,False,Female / non-URM
760,Male,White,6,Sales,SF,16.3,10.6,4,1,320431,70495,390926,0.01148283453735921,1.148283453735921,316772.588511636,-3658.0,False,Male / non-URM
761,Male,White,2,Engineering,Austin,12.0,3.2,4,0,112155,11216,123371,0.059880059558119925,5.9880059558119925,105636.2705653156,-6519.0,False,Male / non-URM
762,Female,Asian,2,Finance,Seattle,10.0,4.9,3,0,101569,8126,109695,-0.05243213603788277,-5.243213603788277,107036.56515586711,5468.0,False,Female / non-URM
763,Female,White,6,Engineering,NY,16.4,13.8,5,0,338118,81148,419267,0.008298565966969207,0.8298565966969207,335323.71578428644,-2794.0,False,Female / non-URM
764,Female,White,5,Operations,Remote,13.7,8.9,3,1,178635,30368,209002,-0.014117277545320661,-1.4117277545320661,181174.72469357186,2540.0,False,Female / non-URM
765,Male,White,7,Engineering,NY,19.9,7.8,4,1,434392,108598,542990,0.018862353460795234,1.8862353460795234,426275.13678266364,-8117.0,False,Male / non-URM
766,Female,White,6,Finance,Remote,17.2,5.2,4,1,264887,58275,323163,0.029628357969439634,2.9628357969439634,257153.95750742886,-7733.0,False,Female / non-URM
767,Female,White,7,Product,Remote,23.6,15.0,2,0,328780,69044,397823,-0.0457058697681596,-4.57058697681596,344155.88329630997,15376.0,False,Female / non-URM
768,Female,Black,2,Engineering,Seattle,10.5,1.2,4,0,105820,10582,116401,-0.06446700490304735,-6.446700490304735,112866.59458417945,7047.0,True,Female / URM
769,Female,Hispanic,2,Engineering,NY,8.1,3.8,1,0,99920,3997,103917,-0.0638680049244158,-6.38680049244158,106509.89277501653,6590.0,True,Female / URM
770,Male,White,2,Sales,SF,9.7,4.4,4,0,119365,11936,131301,0.029334432386207254,2.9334432386207254,115914.35428401304,-3451.0,False,Male / non-URM
771,Female,Hispanic,1,Finance,Remote,7.6,1.5,2,0,66268,1988,68256,-0.02460066162448271,-2.460066162448271,67918.45454536949,1650.0,True,Female / URM
772,Male,Asian,6,Finance,Denver,18.1,7.8,4,1,248488,54667,303156,-0.03555830999603238,-3.555830999603238,257482.7852905159,8995.0,False,Male / non-URM
773,Male,Asian,5,Product,SF,16.5,11.8,4,1,277697,52762,330459,0.05359416489783264,5.359416489783264,263205.85017997853,-14491.0,False,Male / non-URM
774,Male,Asian,1,Sales,Austin,7.0,0.7,4,0,76287,5340,81627,0.026746168357490774,2.6746168357490774,74273.65964464768,-2013.0,False,Male / non-URM
775,Female,Asian,2,Engineering,SF,9.2,0.7,4,0,116466,11647,128113,-0.0018005710855764079,-0.1800571085576408,116675.89422007719,210.0,False,Female / non-URM
776,Male,Black,2,Sales,Austin,6.1,0.5,3,0,100198,8016,108214,0.09466709427749187,9.466709427749187,91147.6878245016,-9050.0,True,Male / URM
777,Male,White,3,Sales,Austin,8.8,3.3,3,0,117635,12940,130575,0.011067646338297266,1.1067646338297266,116340.23563660901,-1295.0,False,Male / non-URM
778,Female,White,4,Engineering,SF,12.3,2.9,3,0,162371,22732,185103,-0.06808376777239467,-6.8083767772394665,173810.84464047887,11440.0,False,Female / non-URM
779,Male,White,3,Marketing,Remote,8.7,5.1,2,0,110441,9940,120381,0.040982590116732,4.0982590116732,106006.33448240849,-4435.0,False,Male / non-URM
780,Male,White,7,HR,NY,16.8,7.4,3,1,362373,83346,445719,0.049874030052194485,4.9874030052194485,344743.28480303806,-17630.0,False,Male / non-URM
781,Female,Asian,2,Engineering,Austin,9.7,5.8,3,0,104032,8323,112355,0.013982804755855227,1.3982804755855227,102587.46372607276,-1445.0,False,Female / non-URM
782,Male,White,4,Engineering,Denver,13.9,3.3,3,0,146983,20578,167561,0.010412489880236464,1.0412489880236464,145460.4813608188,-1523.0,False,Male / non-URM
783,Male,White,4,Engineering,Remote,9.7,4.9,2,0,143287,17194,160481,0.0004152258926275465,0.04152258926275465,143227.51587805155,-59.0,False,Male / non-URM
784,Male,White,3,Engineering,Seattle,9.9,2.8,2,0,125020,11252,136272,-0.03152367385354893,-3.152367385354893,129023.86643293039,4004.0,False,Male / non-URM
785,Non-binary,White,6,Engineering,Remote,17.5,12.7,1,1,249811,39970,289781,-0.03604163332635579,-3.6041633326355793,258978.81559284768,9168.0,False,Non-binary / non-URM
786,Female,Asian,7,Marketing,Seattle,21.0,12.2,3,0,341183,78472,419655,-0.041086019975079324,-4.108601997507932,355492.80509337294,14310.0,False,Female / non-URM
787,Male,Asian,1,Engineering,Remote,2.8,0.9,3,0,73471,3674,77145,0.0284769957855584,2.84769957855584,71408.27612561343,-2063.0,False,Male / non-URM
788,Female,White,4,Operations,NY,9.6,7.1,1,0,151422,15142,166564,0.051335158395721336,5.133515839572134,143844.87795080146,-7577.0,False,Female / non-URM
789,Male,White,1,HR,Remote,6.8,0.5,3,0,60401,3020,63421,-0.03644619758260781,-3.644619758260781,62642.99470176049,2242.0,False,Male / non-URM
790,Male,White,4,Finance,SF,9.2,7.9,3,0,179489,25129,204618,0.04401106451605763,4.401106451605763,171760.80841214312,-7728.0,False,Male / non-URM
791,Female,White,5,Marketing,Remote,14.9,6.0,2,1,170094,25514,195609,-0.049172123905931286,-4.917212390593129,178666.93054222155,8573.0,False,Female / non-URM
792,Female,Asian,3,Engineering,Remote,9.7,0.8,3,0,115807,12739,128546,-0.008857688327383428,-0.8857688327383428,116837.33878547291,1030.0,False,Female / non-URM
793,Female,Asian,3,Engineering,Seattle,10.2,2.5,4,0,133420,17345,150765,-0.045458990092775764,-4.545899009277576,139625.10890541744,6205.0,False,Female / non-URM
794,Female,White,3,Engineering,Austin,11.1,6.4,3,0,129685,14265,143950,0.019284377878612702,1.9284377878612702,127208.06528851391,-2477.0,False,Female / non-URM
795,Female,White,3,Finance,Austin,14.5,2.9,3,0,121672,13384,135056,0.016129340234186884,1.6129340234186884,119725.25299202773,-1947.0,False,Female / non-URM
796,Female,Hispanic,3,Finance,NY,6.5,3.5,3,0,125463,13801,139264,-0.05246379414748148,-5.246379414748148,132220.98988573698,6758.0,True,Female / URM
797,Female,Black,3,Product,Denver,12.7,2.1,3,0,115233,12676,127909,0.0034769577975364285,0.34769577975364285,114833.03545497697,-400.0,True,Female / URM
798,Female,White,5,Product,Denver,9.2,2.2,4,1,191330,36353,227683,0.0069803483990558135,0.6980348399055814,189999.1004162298,-1331.0,False,Female / non-URM
799,Male,White,1,Sales,Austin,9.0,5.5,3,0,81820,4091,85911,0.0807160186072089,8.07160186072089,75475.31837695013,-6345.0,False,Male / non-URM
800,Male,White,1,Engineering,SF,0.4,0.5,3,0,85120,4256,89376,0.03139147403791753,3.1391474037917533,82489.46197580681,-2631.0,False,Male / non-URM
801,Male,Hispanic,4,Finance,Remote,19.1,3.3,5,0,164403,29593,193995,0.036226304619400906,3.6226304619400906,158553.87263532667,-5849.0,True,Male / URM
802,Female,White,5,Engineering,SF,14.5,3.7,4,1,231136,43916,275052,-0.05582615626566145,-5.582615626566145,244406.40601243218,13270.0,False,Female / non-URM
803,Male,White,2,Product,Denver,11.2,6.8,2,0,93161,5590,98751,-0.008259285928962967,-0.8259285928962967,93933.62962881463,773.0,False,Male / non-URM
804,Male,Other/Multi,2,Sales,SF,10.7,6.6,3,0,124061,9925,133986,0.08312872692021323,8.312872692021323,114164.98662221893,-9896.0,True,Male / URM
805,Female,Asian,5,Engineering,SF,14.4,6.7,5,0,231683,48653,280336,-0.06374981638872512,-6.374981638872512,246933.6987291066,15251.0,False,Female / non-URM
806,Female,White,3,Product,SF,9.6,6.1,3,0,136777,15045,151822,-0.03862821063117572,-3.862821063117572,142163.82261765603,5387.0,False,Female / non-URM
807,Male,White,6,HR,Seattle,15.9,3.8,3,1,234293,46859,281151,-0.041333383751435804,-4.13333837514358,244180.04745665952,9887.0,False,Male / non-URM
808,Female,White,2,Engineering,Denver,10.0,4.2,4,0,94464,9446,103911,-0.059489893596946786,-5.948989359694679,100254.17419095883,5790.0,False,Female / non-URM
809,Male,Asian,1,Sales,Austin,4.4,2.7,4,0,73600,5152,78752,-0.014729595230324577,-1.4729595230324577,74692.12171880394,1092.0,False,Male / non-URM
810,Non-binary,White,4,Sales,Denver,11.0,5.1,4,0,145402,23264,168666,0.001088480754667387,0.10884807546673869,145243.81882550957,-158.0,False,Non-binary / non-URM
811,Female,Hispanic,3,Engineering,Denver,11.8,9.6,4,0,124624,16201,140825,-0.047311216446104254,-4.731121644610425,130661.81503824788,6038.0,True,Female / URM
812,Female,Hispanic,6,Engineering,SF,15.8,10.9,3,0,293924,58785,352709,-0.02933854370692046,-2.933854370692046,302675.0458954231,8751.0,True,Female / URM
813,Non-binary,White,4,Engineering,SF,12.2,3.8,3,0,173859,24340,198200,-0.008102612197019354,-0.8102612197019354,175273.43462317483,1414.0,False,Non-binary / non-URM
814,Male,Asian,3,Engineering,Denver,10.8,0.4,4,0,117935,15332,133267,-0.005761598518249755,-0.5761598518249755,118616.45537224862,681.0,False,Male / non-URM
815,Female,White,2,Product,Denver,6.4,3.0,3,0,93670,7494,101164,0.023325809135936737,2.3325809135936737,91510.35708715841,-2160.0,False,Female / non-URM
816,Male,White,2,Operations,Austin,6.8,1.2,3,0,92061,7365,99426,0.09594521875026629,9.59452187502663,83638.68748963099,-8422.0,False,Male / non-URM
817,Male,Asian,6,Operations,NY,21.8,11.4,4,1,319437,70276,389713,0.06954274565279839,6.954274565279839,297977.3049213099,-21460.0,False,Male / non-URM
818,Male,White,2,Finance,Remote,7.5,1.3,3,0,87561,7005,94565,-0.035370297477458124,-3.5370297477458124,90713.48207722967,3152.0,False,Male / non-URM
819,Male,White,4,Sales,SF,12.1,6.8,4,0,193548,30968,224516,0.0734547958343903,7.34547958343903,179840.5721049199,-13707.0,False,Male / non-URM
820,Female,White,6,Operations,Denver,17.6,12.9,3,0,233408,46682,280090,0.04395462331232558,4.395462331232558,223370.844904972,-10037.0,False,Female / non-URM
821,Female,White,7,Marketing,SF,21.6,6.2,3,0,321028,73836,394864,-0.09100966614151673,-9.100966614151673,351615.41696806805,30587.0,False,Female / non-URM
822,Male,White,2,Engineering,Denver,5.4,4.5,2,0,97484,5849,103333,0.07445824785798827,7.445824785798827,90489.1554383632,-6995.0,False,Male / non-URM
823,Female,Asian,1,Product,Seattle,6.6,0.6,5,0,85294,7676,92970,-0.011855587893483843,-1.1855587893483843,86311.22852016917,1017.0,False,Female / non-URM
824,Male,Black,6,Sales,Remote,18.6,15.0,3,1,268405,53681,322085,-0.018060884581153402,-1.8060884581153402,273296.6727248162,4892.0,True,Male / URM
825,Male,Asian,5,Operations,SF,11.0,5.7,2,0,192267,28840,221107,0.03163107837244361,3.163107837244361,186280.5652708142,-5986.0,False,Male / non-URM
826,Female,Black,3,Sales,Austin,15.0,6.9,4,0,124774,16221,140995,-0.042122119341858166,-4.212211934185817,130142.00757758813,5368.0,True,Female / URM
827,Male,White,5,Engineering,SF,19.2,8.1,3,1,269524,45819,315343,0.07097774913291666,7.097774913291666,251056.92118583198,-18467.0,False,Male / non-URM
828,Female,Black,2,Finance,Denver,6.0,3.6,3,0,88790,7103,95893,-0.006609686145013782,-0.6609686145013782,89378.81783968872,589.0,True,Female / URM
829,Male,White,5,Engineering,SF,12.7,4.6,4,1,235900,44821,280721,-0.03450743399652367,-3.4507433996523673,244182.38373816997,8282.0,False,Male / non-URM
830,Female,White,6,Finance,SF,18.6,9.1,1,1,266470,42635,309105,-0.058639238072151656,-5.863923807215166,282562.82210172096,16093.0,False,Female / non-URM
831,Male,Hispanic,3,Operations,Remote,6.9,6.8,3,0,106231,11685,117917,0.0033617291137559846,0.33617291137559846,105874.47975252388,-357.0,True,Male / URM
832,Male,White,4,Operations,SF,16.4,3.3,3,0,169021,23663,192684,0.0883929828941259,8.83929828941259,154722.0040948446,-14299.0,False,Male / non-URM
833,Female,White,3,Operations,NY,9.3,1.9,4,0,108662,14126,122788,-0.13994859540431648,-13.994859540431648,124984.62658209336,16323.0,False,Female / non-URM
834,Male,White,1,Engineering,Remote,9.6,7.2,5,0,85166,7665,92831,0.0036911462407971385,0.36911462407971385,84852.21930074079,-314.0,False,Male / non-URM
835,Male,White,1,Marketing,Remote,3.4,2.1,3,0,63945,3197,67143,-0.028912250722351374,-2.8912250722351374,65820.77971442274,1876.0,False,Male / non-URM
836,Male,White,7,Operations,Remote,20.2,9.5,4,0,295092,73773,368866,-0.03540739460137132,-3.5407394601371323,305727.6175225507,10636.0,False,Male / non-URM
837,Male,White,4,Operations,NY,16.2,0.1,5,0,172315,31017,203332,0.07013427503263969,7.013427503263969,160643.86916806558,-11671.0,False,Male / non-URM
838,Non-binary,Hispanic,2,Engineering,Austin,7.2,1.6,3,0,95333,7627,102959,-0.018011212320240944,-1.8011212320240944,97065.61935287545,1733.0,True,Non-binary / URM
839,Female,White,1,Engineering,Remote,6.2,3.5,4,0,68840,4819,73659,-0.12350561019348127,-12.350561019348127,77889.45528636525,9049.0,False,Female / non-URM
840,Male,White,3,Product,SF,13.2,1.6,2,0,136391,12275,148667,0.021293809321294432,2.1293809321294432,133517.41937078908,-2874.0,False,Male / non-URM
841,Female,White,7,Sales,Remote,19.1,15.0,5,1,403212,108867,512079,0.05190718064559263,5.190718064559263,382816.3221723227,-20396.0,False,Female / non-URM
842,Male,Black,3,Sales,SF,7.3,2.1,3,0,121923,13412,135335,-0.07253046073386571,-7.253046073386571,131094.72567766212,9172.0,True,Male / URM
843,Male,White,7,Operations,Remote,16.9,5.3,3,1,304931,70134,375065,0.050340072944990766,5.034007294499077,289960.71507929626,-14970.0,False,Male / non-URM
844,Female,White,4,Operations,Denver,14.5,0.4,3,0,127696,17877,145573,0.03795624474600601,3.7956244746006007,122939.97085200931,-4756.0,False,Female / non-URM
845,Female,White,6,Marketing,Seattle,19.0,2.8,3,1,254338,50868,305205,-0.01848385592706059,-1.8483855927060588,259082.86354525023,4745.0,False,Female / non-URM
846,Male,Asian,6,Engineering,Seattle,20.7,6.1,3,1,330812,66162,396975,0.10571383070341156,10.571383070341156,297625.62580973184,-33186.0,False,Male / non-URM
847,Female,Black,1,Sales,NY,4.8,0.6,3,0,74676,3734,78410,-0.0761520277053993,-7.6152027705399306,80584.8593878235,5909.0,True,Female / URM
848,Male,Asian,1,Product,NY,1.9,1.0,4,0,93099,6517,99616,0.08493964752394767,8.493964752394767,85517.73621687568,-7581.0,False,Male / non-URM
849,Female,Black,7,Engineering,Remote,14.6,2.5,5,0,329734,89028,418762,0.002588469979675878,0.2588469979675878,328881.5971252849,-852.0,True,Female / URM
850,Male,White,7,Engineering,Austin,27.7,8.2,3,0,363169,83529,446698,0.021979834801690856,2.1979834801690856,355273.6920155335,-7895.0,False,Male / non-URM
851,Female,White,1,Product,Austin,6.8,3.8,3,0,69339,3467,72806,-0.08471486986380228,-8.471486986380228,75469.03112459969,6130.0,False,Female / non-URM
852,Female,White,5,Engineering,NY,15.8,9.5,3,1,234185,39812,273997,-0.06242760506395939,-6.242760506395939,249270.5882801509,15086.0,False,Female / non-URM
853,Male,White,7,Sales,Denver,21.2,10.7,5,1,335394,90556,425951,-0.07165314417177626,-7.165314417177626,360307.9578751493,24914.0,False,Male / non-URM
854,Male,White,7,Engineering,Seattle,16.9,8.1,3,0,388458,89345,477803,0.05510515702277097,5.510515702277097,367631.0665825712,-20827.0,False,Male / non-URM
855,Female,White,3,Engineering,NY,8.5,4.5,4,0,146957,19104,166062,-0.0021897445307192953,-0.21897445307192953,147279.15087233068,322.0,False,Female / non-URM
856,Male,White,6,Engineering,Remote,22.4,1.7,4,0,262233,57691,319925,0.030582276823537313,3.0582276823537313,254334.70726957146,-7898.0,False,Male / non-URM
